date,country,arrivals,arrivals_male,arrivals_female
2021-02-01,GTM,0,0,0
2021-03-01,GTM,0,0,0
2021-04-01,GTM,0,0,0
2021-05-01,GTM,0,0,0
2021-06-01,GTM,1,1,0
2021-07-01,GTM,0,0,0
2021-08-01,GTM,0,0,0
2021-09-01,GTM,0,0,0
2021-10-01,GTM,2,2,0
2021-11-01,GTM,0,0,0
2021-12-01,GTM,0,0,0
2022-01-01,GTM,1,1,0
2022-02-01,GTM,1,0,1
2022-03-01,GTM,2,1,1
2022-04-01,GTM,7,5,2
2022-05-01,GTM,14,2,12
2022-06-01,GTM,15,5,10
2022-07-01,GTM,10,7,3
2022-08-01,GTM,12,10,2
2022-09-01,GTM,11,5,6
2022-10-01,GTM,13,6,7
2022-11-01,GTM,16,10,6
2022-12-01,GTM,16,10,6
2023-01-01,GTM,20,11,9
2023-02-01,GTM,23,10,13
2023-03-01,GTM,32,17,15
2023-04-01,GTM,75,37,38
2023-05-01,GTM,26,13,13
2023-06-01,GTM,18,10,8
2023-07-01,GTM,24,20,4
2023-08-01,GTM,23,13,10
2023-09-01,GTM,63,28,35
2023-10-01,GTM,48,27,21
2023-11-01,GTM,77,47,30
2023-12-01,GTM,47,24,23
2024-01-01,GTM,24,12,12
2024-02-01,GTM,29,18,11
2024-03-01,GTM,36,23,13
2024-04-01,GTM,30,16,14
2024-05-01,GTM,31,20,11
2024-06-01,GTM,34,23,11
2020-01-01,GUY,10,6,4
2020-02-01,GUY,5,2,3
2020-03-01,GUY,3,3,0
2020-04-01,GUY,0,0,0
2020-05-01,GUY,0,0,0
2020-06-01,GUY,0,0,0
2020-07-01,GUY,0,0,0
2020-08-01,GUY,0,0,0
2020-09-01,GUY,0,0,0
2020-10-01,GUY,0,0,0
2020-11-01,GUY,0,0,0
2020-12-01,GUY,0,0,0
2021-01-01,GUY,0,0,0
2021-02-01,GUY,0,0,0
2021-03-01,GUY,0,0,0
2021-04-01,GUY,0,0,0
2021-05-01,GUY,0,0,0
2021-06-01,GUY,0,0,0
2021-07-01,GUY,0,0,0
2021-08-01,GUY,0,0,0
2021-09-01,GUY,0,0,0
2021-10-01,GUY,0,0,0
2021-11-01,GUY,0,0,0
2021-12-01,GUY,0,0,0
2022-01-01,GUY,0,0,0
2022-02-01,GUY,0,0,0
2022-03-01,GUY,0,0,0
2022-04-01,GUY,0,0,0
2022-05-01,GUY,1,1,0
2022-06-01,GUY,5,4,1
2022-07-01,GUY,1,0,1
2022-08-01,GUY,6,5,1
2022-09-01,GUY,2,1,1
2022-10-01,GUY,3,1,2
2022-11-01,GUY,4,3,1
2022-12-01,GUY,6,4,2
2023-01-01,GUY,0,0,0
2023-02-01,GUY,16,8,8
2023-03-01,GUY,6,3,3
2023-04-01,GUY,3,3,0
2023-05-01,GUY,5,2,3
2023-06-01,GUY,4,2,2
2023-07-01,GUY,5,1,4
2023-08-01,GUY,9,5,4
2023-09-01,GUY,7,5,2
2023-10-01,GUY,3,0,3
2023-11-01,GUY,17,10,7
2023-12-01,GUY,16,10,6
2024-01-01,GUY,8,7,1
2024-02-01,GUY,13,8,5
2024-03-01,GUY,15,8,7
2024-04-01,GUY,8,5,3
2024-05-01,GUY,12,7,5
2024-06-01,GUY,4,3,1
2020-01-01,HKG,35,19,16
2020-02-01,HKG,30,16,14
2020-03-01,HKG,9,5,4
2020-04-01,HKG,0,0,0
2020-05-01,HKG,0,0,0
2020-06-01,HKG,0,0,0
2020-07-01,HKG,7,6,1
2020-08-01,HKG,2,1,1
2020-09-01,HKG,0,0,0
2020-10-01,HKG,0,0,0
2020-11-01,HKG,2,1,1
2020-12-01,HKG,14,10,4
2021-01-01,HKG,7,5,2
2021-02-01,HKG,3,2,1
2021-03-01,HKG,5,2,3
2021-04-01,HKG,1,1,0
2021-05-01,HKG,1,1,0
2021-06-01,HKG,0,0,0
2021-07-01,HKG,2,1,1
2021-08-01,HKG,3,1,2
2021-09-01,HKG,11,8,3
2021-10-01,HKG,50,47,3
2021-11-01,HKG,44,39,5
2021-12-01,HKG,47,40,7
2022-01-01,HKG,31,22,9
2022-02-01,HKG,41,36,5
2022-03-01,HKG,50,33,17
2022-04-01,HKG,109,58,51
2022-05-01,HKG,255,147,108
2022-06-01,HKG,290,144,146
2022-07-01,HKG,153,76,77
2022-08-01,HKG,115,66,49
2022-09-01,HKG,40,23,17
2022-10-01,HKG,114,62,52
2022-11-01,HKG,58,31,27
2022-12-01,HKG,124,68,56
2023-01-01,HKG,64,32,32
2023-02-01,HKG,49,26,23
2023-03-01,HKG,163,79,84
2023-04-01,HKG,136,53,83
2023-05-01,HKG,116,55,61
2023-06-01,HKG,71,23,48
2023-07-01,HKG,107,62,45
2023-08-01,HKG,57,29,28
2023-09-01,HKG,114,49,65
2023-10-01,HKG,32,19,13
2023-11-01,HKG,158,77,81
2023-12-01,HKG,9278,4341,4937
2024-01-01,HKG,13142,5766,7376
2024-02-01,HKG,1561,717,844
2024-03-01,HKG,433,195,238
2024-04-01,HKG,131,64,67
2024-05-01,HKG,207,105,102
2024-06-01,HKG,168,97,71
2020-01-01,HMD,0,0,0
2020-02-01,HMD,0,0,0
2020-03-01,HMD,0,0,0
2020-04-01,HMD,0,0,0
2020-05-01,HMD,0,0,0
2020-06-01,HMD,0,0,0
2020-07-01,HMD,0,0,0
2020-08-01,HMD,0,0,0
2020-09-01,HMD,0,0,0
2020-10-01,HMD,0,0,0
2020-11-01,HMD,0,0,0
2020-12-01,HMD,0,0,0
2021-01-01,HMD,0,0,0
2021-02-01,HMD,0,0,0
2021-03-01,HMD,0,0,0
2021-04-01,HMD,0,0,0
2021-05-01,HMD,0,0,0
2021-06-01,HMD,0,0,0
2021-07-01,HMD,0,0,0
2021-08-01,HMD,0,0,0
2021-09-01,HMD,0,0,0
2021-10-01,HMD,0,0,0
2021-11-01,HMD,0,0,0
2021-12-01,HMD,0,0,0
2022-01-01,HMD,0,0,0
2022-02-01,HMD,0,0,0
2022-03-01,HMD,0,0,0
2022-04-01,HMD,0,0,0
2022-05-01,HMD,0,0,0
2022-06-01,HMD,0,0,0
2022-07-01,HMD,0,0,0
2022-08-01,HMD,0,0,0
2022-09-01,HMD,0,0,0
2022-10-01,HMD,0,0,0
2022-11-01,HMD,0,0,0
2022-12-01,HMD,0,0,0
2023-01-01,HMD,0,0,0
2023-02-01,HMD,0,0,0
2023-03-01,HMD,0,0,0
2023-04-01,HMD,0,0,0
2023-05-01,HMD,0,0,0
2023-06-01,HMD,0,0,0
2023-07-01,HMD,0,0,0
2023-08-01,HMD,1,0,1
2023-09-01,HMD,0,0,0
2023-10-01,HMD,0,0,0
